cancer_group,confounder,hugo_symbol,cancer,variable,y,n,mean,median,q1,q2,ras,codon_range,codon
single,Tumor type,KRAS,neuroendocrine tumors,Metastasis,8,143,0.065,0.064,0.036,0.098,KRAS_12,12,Codon 12
single,Tumor type,KRAS,neuroendocrine tumors,Not Applicable or Heme,3,20,0.083,0.073,0.04,0.198,KRAS_12,12,Codon 12
single,Tumor type,KRAS,neuroendocrine tumors,Primary,13,196,0.068,0.067,0.041,0.1,KRAS_12,12,Codon 12
single,Tumor type,KRAS,bladder cancer,Metastasis,15,390,0.04,0.04,0.026,0.056,KRAS_12,12,Codon 12
single,Tumor type,KRAS,bladder cancer,Not Applicable or Heme,0,25,0.037,0.039,0.001,0.064,KRAS_12,12,Codon 12
single,Tumor type,KRAS,bladder cancer,Primary,52,1164,0.043,0.043,0.033,0.055,KRAS_12,12,Codon 12
single,Tumor type,KRAS,b-lymphoblastic leukemia/lymphoma,Metastasis,0,13,0.039,0.037,0.004,0.083,KRAS_12,12,Codon 12
single,Tumor type,KRAS,b-lymphoblastic leukemia/lymphoma,Not Applicable or Heme,6,109,0.045,0.042,0.02,0.082,KRAS_12,12,Codon 12
single,Tumor type,KRAS,b-lymphoblastic leukemia/lymphoma,Primary,3,101,0.038,0.037,0.013,0.07,KRAS_12,12,Codon 12
single,Tumor type,KRAS,b-lymphoblastic leukemia/lymphoma,Unspecified,1,25,0.041,0.038,0.011,0.087,KRAS_12,12,Codon 12
single,Tumor type,KRAS,small bowel cancer,Metastasis,29,78,0.347,0.344,0.264,0.447,KRAS_12,12,Codon 12
single,Tumor type,KRAS,small bowel cancer,Primary,38,128,0.312,0.312,0.238,0.387,KRAS_12,12,Codon 12
single,Tumor type,KRAS,sex cord stromal tumor,Metastasis,1,49,0.022,0.018,0.002,0.064,KRAS_12,12,Codon 12
single,Tumor type,KRAS,sex cord stromal tumor,Primary,1,54,0.021,0.017,0.002,0.061,KRAS_12,12,Codon 12
single,Tumor type,KRAS,bone cancer,Metastasis,1,203,0.008,0.007,0.001,0.018,KRAS_12,12,Codon 12
single,Tumor type,KRAS,bone cancer,Not Applicable or Heme,0,25,0.009,0.008,0,0.026,KRAS_12,12,Codon 12
single,Tumor type,KRAS,bone cancer,Primary,4,326,0.01,0.009,0.003,0.021,KRAS_12,12,Codon 12
single,Tumor type,KRAS,bone cancer,Unspecified,0,16,0.009,0.008,0,0.029,KRAS_12,12,Codon 12
single,Tumor type,KRAS,vaginal cancer,Metastasis,1,16,0.05,0.04,0.007,0.152,KRAS_12,12,Codon 12
single,Tumor type,KRAS,vaginal cancer,Primary,2,60,0.04,0.035,0.008,0.094,KRAS_12,12,Codon 12
single,Tumor type,KRAS,thymic tumor,Metastasis,0,61,0,0,0,0.005,KRAS_12,12,Codon 12
single,Tumor type,KRAS,thymic tumor,Primary,0,84,0,0,0,0.005,KRAS_12,12,Codon 12
single,Tumor type,KRAS,ampullary cancer,Metastasis,15,23,0.576,0.57,0.395,0.784,KRAS_12,12,Codon 12
single,Tumor type,KRAS,ampullary cancer,Primary,34,82,0.436,0.436,0.329,0.543,KRAS_12,12,Codon 12
single,Tumor type,KRAS,small cell lung cancer,Metastasis,7,207,0.031,0.029,0.015,0.054,KRAS_12,12,Codon 12
single,Tumor type,KRAS,small cell lung cancer,Primary,4,183,0.027,0.026,0.01,0.048,KRAS_12,12,Codon 12
single,Tumor type,KRAS,mesothelioma,Metastasis,0,82,0,0,0,0.002,KRAS_12,12,Codon 12
single,Tumor type,KRAS,mesothelioma,Primary,0,408,0,0,0,0.001,KRAS_12,12,Codon 12
single,Tumor type,KRAS,germ cell tumor,Metastasis,18,274,0.063,0.062,0.039,0.094,KRAS_12,12,Codon 12
single,Tumor type,KRAS,germ cell tumor,Not Applicable or Heme,0,81,0.018,0.01,0,0.065,KRAS_12,12,Codon 12
single,Tumor type,KRAS,germ cell tumor,Primary,33,517,0.062,0.061,0.044,0.084,KRAS_12,12,Codon 12
single,Tumor type,KRAS,germ cell tumor,Unspecified,0,14,0.029,0.021,0,0.094,KRAS_12,12,Codon 12
single,Tumor type,KRAS,nerve sheath tumor,Metastasis,1,16,0.039,0.019,0.001,0.182,KRAS_12,12,Codon 12
single,Tumor type,KRAS,nerve sheath tumor,Not Applicable or Heme,0,17,0.007,0.002,0,0.046,KRAS_12,12,Codon 12
single,Tumor type,KRAS,nerve sheath tumor,Primary,0,117,0.004,0.001,0,0.021,KRAS_12,12,Codon 12
single,Tumor type,KRAS,penile cancer,Metastasis,1,11,0.066,0.046,0.002,0.243,KRAS_12,12,Codon 12
single,Tumor type,KRAS,penile cancer,Primary,0,13,0.033,0.019,0,0.142,KRAS_12,12,Codon 12
single,Tumor type,KRAS,pheochromocytoma,Primary,0,18,0.003,0,0,0.032,KRAS_12,12,Codon 12
single,Tumor type,KRAS,pineal tumor,Primary,0,14,0.002,0,0,0.026,KRAS_12,12,Codon 12
single,Tumor type,KRAS,b cell lymphoma,Metastasis,0,57,0.014,0.013,0.002,0.029,KRAS_12,12,Codon 12
single,Tumor type,KRAS,b cell lymphoma,Not Applicable or Heme,4,145,0.018,0.016,0.008,0.039,KRAS_12,12,Codon 12
single,Tumor type,KRAS,b cell lymphoma,Primary,9,709,0.014,0.014,0.007,0.023,KRAS_12,12,Codon 12
single,Tumor type,KRAS,b cell lymphoma,Unspecified,1,51,0.016,0.015,0.005,0.038,KRAS_12,12,Codon 12
single,Tumor type,KRAS,non-hodgkin lymphoma,Primary,0,14,0.004,0,0,0.049,KRAS_12,12,Codon 12
single,Tumor type,KRAS,t-lymphoblastic leukemia/lymphoma,Not Applicable or Heme,0,25,0.002,0,0,0.02,KRAS_12,12,Codon 12
single,Tumor type,KRAS,t-lymphoblastic leukemia/lymphoma,Primary,0,11,0.002,0,0,0.026,KRAS_12,12,Codon 12
single,Tumor type,KRAS,retinoblastoma,Not Applicable or Heme,0,10,0.002,0,0,0.022,KRAS_12,12,Codon 12
single,Tumor type,KRAS,retinoblastoma,Primary,0,41,0.001,0,0,0.015,KRAS_12,12,Codon 12
single,Tumor type,KRAS,hodgkin lymphoma,Primary,0,35,0.001,0,0,0.015,KRAS_12,12,Codon 12
single,Tumor type,KRAS,lung cancer,Primary,1,17,0.065,0.049,0.003,0.217,KRAS_12,12,Codon 12
single,Tumor type,KRAS,parathyroid cancer,Primary,0,13,0.003,0,0,0.041,KRAS_12,12,Codon 12
single,Tumor type,KRAS,appendiceal cancer,Metastasis,6,174,0.029,0.028,0.013,0.055,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,appendiceal cancer,Not Applicable or Heme,0,10,0.027,0.024,0.001,0.071,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,appendiceal cancer,Primary,3,151,0.025,0.024,0.009,0.048,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,colorectal cancer,Metastasis,108,2354,0.045,0.045,0.037,0.054,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,colorectal cancer,Not Applicable or Heme,9,224,0.037,0.036,0.02,0.062,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,colorectal cancer,Primary,95,4115,0.024,0.024,0.019,0.029,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,colorectal cancer,Unspecified,0,31,0.028,0.027,0.003,0.062,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,cancer of unknown primary,Metastasis,47,1389,0.032,0.032,0.024,0.041,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,cancer of unknown primary,Not Applicable or Heme,5,229,0.028,0.028,0.014,0.041,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,cancer of unknown primary,Primary,6,311,0.027,0.027,0.013,0.039,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,cancer of unknown primary,Unspecified,3,60,0.033,0.031,0.017,0.063,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,non-small cell lung cancer,Metastasis,407,3750,0.109,0.109,0.1,0.119,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,non-small cell lung cancer,Not Applicable or Heme,19,223,0.101,0.102,0.067,0.129,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,non-small cell lung cancer,Primary,779,6059,0.127,0.127,0.119,0.136,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,non-small cell lung cancer,Unspecified,8,99,0.103,0.105,0.061,0.138,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,breast cancer,Metastasis,6,3094,0.002,0.001,0.001,0.003,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,breast cancer,Not Applicable or Heme,0,105,0.001,0.001,0,0.007,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,breast cancer,Primary,2,6125,0.001,0,0,0.001,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,soft tissue sarcoma,Metastasis,0,939,0.001,0.001,0,0.004,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,soft tissue sarcoma,Not Applicable or Heme,1,119,0.004,0.002,0,0.018,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,soft tissue sarcoma,Primary,4,1686,0.002,0.002,0.001,0.005,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,soft tissue sarcoma,Unspecified,0,29,0.003,0.002,0,0.013,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,pancreatic cancer,Metastasis,7,981,0.008,0.008,0.004,0.013,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,pancreatic cancer,Not Applicable or Heme,1,75,0.01,0.009,0.003,0.022,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,pancreatic cancer,Primary,14,1429,0.009,0.009,0.006,0.014,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,leukemia,Metastasis,0,15,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,leukemia,Not Applicable or Heme,0,923,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,leukemia,Primary,0,412,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,leukemia,Unspecified,0,217,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,melanoma,Metastasis,1,1738,0.001,0.001,0,0.002,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,melanoma,Not Applicable or Heme,0,188,0.001,0.001,0,0.003,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,melanoma,Primary,1,898,0.001,0.001,0,0.003,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,melanoma,Unspecified,0,22,0.001,0.001,0,0.005,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,head and neck cancer,Metastasis,1,731,0.001,0.001,0,0.005,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,head and neck cancer,Not Applicable or Heme,1,67,0.008,0.003,0,0.041,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,head and neck cancer,Primary,0,938,0.001,0,0,0.003,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,uterine cancer,Metastasis,5,586,0.01,0.01,0.004,0.017,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,uterine cancer,Not Applicable or Heme,0,76,0.009,0.01,0,0.019,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,uterine cancer,Primary,21,1541,0.012,0.012,0.008,0.018,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,uterine cancer,Unspecified,0,51,0.01,0.01,0,0.021,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,non-melanoma skin cancers,Metastasis,0,203,0,0,0,0.001,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,non-melanoma skin cancers,Not Applicable or Heme,0,22,0,0,0,0.001,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,non-melanoma skin cancers,Primary,0,287,0,0,0,0.001,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,myelodysplastic/myeloproliferative syndromes,Metastasis,0,11,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,myelodysplastic/myeloproliferative syndromes,Not Applicable or Heme,0,915,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,myelodysplastic/myeloproliferative syndromes,Primary,0,250,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,myelodysplastic/myeloproliferative syndromes,Unspecified,0,31,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,adrenocortical carcinoma,Metastasis,0,55,0,0,0,0.004,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,adrenocortical carcinoma,Primary,0,72,0,0,0,0.004,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,ovarian cancer,Metastasis,5,1088,0.005,0.004,0.002,0.008,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,ovarian cancer,Not Applicable or Heme,1,160,0.005,0.004,0.002,0.013,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,ovarian cancer,Primary,3,1060,0.004,0.004,0.001,0.008,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,ovarian cancer,Unspecified,1,28,0.007,0.005,0.002,0.033,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,esophagogastric cancer,Metastasis,0,462,0.002,0.001,0,0.005,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,esophagogastric cancer,Not Applicable or Heme,0,43,0.002,0.002,0,0.011,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,esophagogastric cancer,Primary,5,1283,0.003,0.003,0.001,0.007,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,esophagogastric cancer,Unspecified,0,14,0.004,0.002,0,0.021,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,thyroid cancer,Metastasis,1,402,0.002,0.002,0,0.007,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,thyroid cancer,Not Applicable or Heme,0,28,0.003,0.002,0,0.012,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,thyroid cancer,Primary,1,582,0.002,0.002,0,0.006,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,cervical cancer,Metastasis,1,136,0.005,0.003,0,0.02,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,cervical cancer,Not Applicable or Heme,0,12,0.005,0.002,0,0.032,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,cervical cancer,Primary,0,211,0.002,0.001,0,0.01,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,hepatobiliary cancer,Metastasis,6,438,0.01,0.009,0.004,0.022,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,hepatobiliary cancer,Not Applicable or Heme,0,34,0.008,0.007,0,0.024,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,hepatobiliary cancer,Primary,4,895,0.006,0.006,0.002,0.012,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,kidney cancer,Metastasis,0,445,0.001,0,0,0.003,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,kidney cancer,Not Applicable or Heme,0,24,0.002,0.001,0,0.01,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,kidney cancer,Primary,1,944,0.001,0.001,0,0.003,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,mature t and nk neoplasms,Metastasis,0,10,0.001,0,0,0.004,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,mature t and nk neoplasms,Not Applicable or Heme,0,29,0,0,0,0.003,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,mature t and nk neoplasms,Primary,0,187,0,0,0,0.002,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,cns cancer,Metastasis,0,409,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,cns cancer,Not Applicable or Heme,0,526,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,cns cancer,Primary,0,3522,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,cns cancer,Unspecified,0,108,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,prostate cancer,Metastasis,0,901,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,prostate cancer,Not Applicable or Heme,0,57,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,prostate cancer,Primary,0,1468,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,prostate cancer,Unspecified,0,12,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,anal cancer,Metastasis,0,59,0,0,0,0.004,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,anal cancer,Primary,0,84,0,0,0,0.004,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,neuroendocrine tumors,Metastasis,1,143,0.007,0.005,0.001,0.019,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,neuroendocrine tumors,Not Applicable or Heme,0,20,0.007,0.005,0,0.026,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,neuroendocrine tumors,Primary,1,196,0.006,0.005,0.001,0.017,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,bladder cancer,Metastasis,4,390,0.007,0.006,0.002,0.017,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,bladder cancer,Not Applicable or Heme,0,25,0.006,0.005,0,0.023,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,bladder cancer,Primary,4,1164,0.005,0.004,0.002,0.009,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,b-lymphoblastic leukemia/lymphoma,Metastasis,0,13,0,0,0,0.003,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,b-lymphoblastic leukemia/lymphoma,Not Applicable or Heme,0,109,0,0,0,0.002,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,b-lymphoblastic leukemia/lymphoma,Primary,0,101,0,0,0,0.003,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,b-lymphoblastic leukemia/lymphoma,Unspecified,0,25,0,0,0,0.003,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,small bowel cancer,Metastasis,3,78,0.04,0.038,0.014,0.079,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,small bowel cancer,Primary,5,128,0.04,0.038,0.016,0.073,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,sex cord stromal tumor,Metastasis,0,49,0,0,0,0.005,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,sex cord stromal tumor,Primary,0,54,0,0,0,0.005,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,bone cancer,Metastasis,0,203,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,bone cancer,Not Applicable or Heme,0,25,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,bone cancer,Primary,0,326,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,bone cancer,Unspecified,0,16,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,vaginal cancer,Metastasis,0,16,0.014,0.008,0,0.062,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,vaginal cancer,Primary,1,60,0.017,0.012,0.001,0.056,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,thymic tumor,Metastasis,0,61,0,0,0,0.005,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,thymic tumor,Primary,0,84,0,0,0,0.005,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,ampullary cancer,Metastasis,1,23,0.042,0.037,0.007,0.112,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,ampullary cancer,Primary,3,82,0.039,0.036,0.01,0.085,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,small cell lung cancer,Metastasis,2,207,0.009,0.008,0.002,0.022,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,small cell lung cancer,Primary,1,183,0.008,0.007,0.001,0.02,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,mesothelioma,Metastasis,0,82,0,0,0,0.002,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,mesothelioma,Primary,0,408,0,0,0,0.001,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,germ cell tumor,Metastasis,3,274,0.007,0.006,0.002,0.019,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,germ cell tumor,Not Applicable or Heme,0,81,0.004,0.004,0,0.013,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,germ cell tumor,Primary,1,517,0.004,0.003,0,0.01,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,germ cell tumor,Unspecified,0,14,0.006,0.004,0,0.025,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,nerve sheath tumor,Metastasis,0,16,0.001,0,0,0.005,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,nerve sheath tumor,Not Applicable or Heme,0,17,0.001,0,0,0.005,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,nerve sheath tumor,Primary,0,117,0,0,0,0.003,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,penile cancer,Metastasis,0,11,0.003,0,0,0.034,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,penile cancer,Primary,0,13,0.003,0,0,0.033,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,pheochromocytoma,Primary,0,18,0.003,0,0,0.032,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,pineal tumor,Primary,0,14,0.002,0,0,0.026,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,b cell lymphoma,Metastasis,0,57,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,b cell lymphoma,Not Applicable or Heme,0,145,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,b cell lymphoma,Primary,0,709,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,b cell lymphoma,Unspecified,0,51,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,non-hodgkin lymphoma,Primary,0,14,0.004,0,0,0.049,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,t-lymphoblastic leukemia/lymphoma,Not Applicable or Heme,0,25,0.002,0,0,0.02,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,t-lymphoblastic leukemia/lymphoma,Primary,0,11,0.002,0,0,0.026,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,retinoblastoma,Not Applicable or Heme,0,10,0.002,0,0,0.022,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,retinoblastoma,Primary,0,41,0.001,0,0,0.015,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,hodgkin lymphoma,Primary,0,35,0.001,0,0,0.015,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,lung cancer,Primary,1,17,0.065,0.049,0.003,0.217,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,parathyroid cancer,Primary,0,13,0.003,0,0,0.041,KRAS_12C,12C,Codon G12C
single,Tumor type,KRAS,appendiceal cancer,Metastasis,6,174,0.04,0.04,0.019,0.067,KRAS_13,13,Codon 13
single,Tumor type,KRAS,appendiceal cancer,Not Applicable or Heme,1,10,0.051,0.044,0.018,0.144,KRAS_13,13,Codon 13
single,Tumor type,KRAS,appendiceal cancer,Primary,7,151,0.044,0.043,0.023,0.074,KRAS_13,13,Codon 13
single,Tumor type,KRAS,colorectal cancer,Metastasis,181,2354,0.078,0.078,0.069,0.087,KRAS_13,13,Codon 13
single,Tumor type,KRAS,colorectal cancer,Not Applicable or Heme,19,224,0.08,0.079,0.064,0.1,KRAS_13,13,Codon 13
single,Tumor type,KRAS,colorectal cancer,Primary,328,4115,0.079,0.079,0.072,0.087,KRAS_13,13,Codon 13
single,Tumor type,KRAS,colorectal cancer,Unspecified,2,31,0.079,0.079,0.057,0.103,KRAS_13,13,Codon 13
single,Tumor type,KRAS,cancer of unknown primary,Metastasis,30,1389,0.021,0.021,0.014,0.029,KRAS_13,13,Codon 13
single,Tumor type,KRAS,cancer of unknown primary,Not Applicable or Heme,0,229,0.01,0.01,0,0.025,KRAS_13,13,Codon 13
single,Tumor type,KRAS,cancer of unknown primary,Primary,7,311,0.021,0.02,0.01,0.037,KRAS_13,13,Codon 13
single,Tumor type,KRAS,cancer of unknown primary,Unspecified,2,60,0.024,0.02,0.006,0.065,KRAS_13,13,Codon 13
single,Tumor type,KRAS,non-small cell lung cancer,Metastasis,89,3750,0.022,0.022,0.018,0.027,KRAS_13,13,Codon 13
single,Tumor type,KRAS,non-small cell lung cancer,Not Applicable or Heme,4,223,0.02,0.02,0.01,0.03,KRAS_13,13,Codon 13
single,Tumor type,KRAS,non-small cell lung cancer,Primary,116,6059,0.02,0.02,0.016,0.023,KRAS_13,13,Codon 13
single,Tumor type,KRAS,non-small cell lung cancer,Unspecified,0,99,0.018,0.019,0.003,0.028,KRAS_13,13,Codon 13
single,Tumor type,KRAS,breast cancer,Metastasis,2,3094,0.001,0.001,0,0.002,KRAS_13,13,Codon 13
single,Tumor type,KRAS,breast cancer,Not Applicable or Heme,1,105,0.003,0.001,0,0.018,KRAS_13,13,Codon 13
single,Tumor type,KRAS,breast cancer,Primary,2,6125,0,0,0,0.001,KRAS_13,13,Codon 13
single,Tumor type,KRAS,soft tissue sarcoma,Metastasis,0,939,0,0,0,0.002,KRAS_13,13,Codon 13
single,Tumor type,KRAS,soft tissue sarcoma,Not Applicable or Heme,0,119,0.001,0,0,0.003,KRAS_13,13,Codon 13
single,Tumor type,KRAS,soft tissue sarcoma,Primary,1,1686,0,0,0,0.002,KRAS_13,13,Codon 13
single,Tumor type,KRAS,soft tissue sarcoma,Unspecified,0,29,0.001,0,0,0.004,KRAS_13,13,Codon 13
single,Tumor type,KRAS,pancreatic cancer,Metastasis,4,981,0.006,0.006,0.002,0.01,KRAS_13,13,Codon 13
single,Tumor type,KRAS,pancreatic cancer,Not Applicable or Heme,0,75,0.006,0.006,0,0.016,KRAS_13,13,Codon 13
single,Tumor type,KRAS,pancreatic cancer,Primary,14,1429,0.009,0.008,0.005,0.014,KRAS_13,13,Codon 13
single,Tumor type,KRAS,leukemia,Metastasis,2,15,0.033,0.02,0.01,0.149,KRAS_13,13,Codon 13
single,Tumor type,KRAS,leukemia,Not Applicable or Heme,14,923,0.016,0.016,0.01,0.024,KRAS_13,13,Codon 13
single,Tumor type,KRAS,leukemia,Primary,5,412,0.016,0.015,0.007,0.025,KRAS_13,13,Codon 13
single,Tumor type,KRAS,leukemia,Unspecified,5,217,0.019,0.018,0.01,0.037,KRAS_13,13,Codon 13
single,Tumor type,KRAS,melanoma,Metastasis,5,1738,0.003,0.002,0.001,0.005,KRAS_13,13,Codon 13
single,Tumor type,KRAS,melanoma,Not Applicable or Heme,0,188,0.002,0.002,0,0.006,KRAS_13,13,Codon 13
single,Tumor type,KRAS,melanoma,Primary,2,898,0.002,0.002,0.001,0.005,KRAS_13,13,Codon 13
single,Tumor type,KRAS,melanoma,Unspecified,0,22,0.003,0.002,0,0.009,KRAS_13,13,Codon 13
single,Tumor type,KRAS,head and neck cancer,Metastasis,0,731,0.001,0.001,0,0.004,KRAS_13,13,Codon 13
single,Tumor type,KRAS,head and neck cancer,Not Applicable or Heme,1,67,0.007,0.003,0,0.038,KRAS_13,13,Codon 13
single,Tumor type,KRAS,head and neck cancer,Primary,2,938,0.002,0.002,0,0.005,KRAS_13,13,Codon 13
single,Tumor type,KRAS,uterine cancer,Metastasis,10,586,0.021,0.021,0.011,0.03,KRAS_13,13,Codon 13
