cancer_group,confounder,hugo_symbol,cancer,variable,y,n,mean,median,q1,q2,ras,codon_range,codon
single,Center,RAS,non-melanoma skin cancers,GRCC,0,13,0.015,0.012,0.001,0.052,RAS_61,61,Codon 61
single,Center,RAS,non-melanoma skin cancers,MDA,1,13,0.025,0.015,0.004,0.117,RAS_61,61,Codon 61
single,Center,RAS,non-melanoma skin cancers,MSK,2,244,0.012,0.011,0.003,0.025,RAS_61,61,Codon 61
single,Center,RAS,non-melanoma skin cancers,UCSF,1,14,0.024,0.015,0.004,0.108,RAS_61,61,Codon 61
single,Center,RAS,non-melanoma skin cancers,VICC,1,19,0.022,0.015,0.004,0.088,RAS_61,61,Codon 61
single,Center,RAS,myelodysplastic/myeloproliferative syndromes,DFCI,1,190,0.005,0.004,0,0.017,RAS_61,61,Codon 61
single,Center,RAS,myelodysplastic/myeloproliferative syndromes,JHU,2,28,0.036,0.022,0.002,0.142,RAS_61,61,Codon 61
single,Center,RAS,myelodysplastic/myeloproliferative syndromes,MSK,0,28,0.005,0.002,0,0.027,RAS_61,61,Codon 61
single,Center,RAS,myelodysplastic/myeloproliferative syndromes,UCHI,0,91,0.003,0.002,0,0.013,RAS_61,61,Codon 61
single,Center,RAS,myelodysplastic/myeloproliferative syndromes,UHN,1,429,0.003,0.002,0,0.008,RAS_61,61,Codon 61
single,Center,RAS,myelodysplastic/myeloproliferative syndromes,VICC,0,428,0.002,0.001,0,0.006,RAS_61,61,Codon 61
single,Center,RAS,adrenocortical carcinoma,DFCI,0,26,0,0,0,0.006,RAS_61,61,Codon 61
single,Center,RAS,adrenocortical carcinoma,GRCC,0,12,0.001,0,0,0.007,RAS_61,61,Codon 61
single,Center,RAS,adrenocortical carcinoma,MDA,0,15,0.001,0,0,0.006,RAS_61,61,Codon 61
single,Center,RAS,adrenocortical carcinoma,MSK,0,59,0,0,0,0.005,RAS_61,61,Codon 61
single,Center,RAS,ovarian cancer,DFCI,18,822,0.02,0.019,0.014,0.028,RAS_61,61,Codon 61
single,Center,RAS,ovarian cancer,GRCC,2,29,0.02,0.019,0.012,0.036,RAS_61,61,Codon 61
single,Center,RAS,ovarian cancer,MDA,2,140,0.019,0.019,0.011,0.028,RAS_61,61,Codon 61
single,Center,RAS,ovarian cancer,MSK,11,706,0.018,0.018,0.012,0.025,RAS_61,61,Codon 61
single,Center,RAS,ovarian cancer,NKI,0,36,0.019,0.019,0.01,0.029,RAS_61,61,Codon 61
single,Center,RAS,ovarian cancer,SCI,1,25,0.02,0.019,0.011,0.033,RAS_61,61,Codon 61
single,Center,RAS,ovarian cancer,UCSF,0,55,0.019,0.018,0.009,0.028,RAS_61,61,Codon 61
single,Center,RAS,ovarian cancer,UHN,6,339,0.019,0.019,0.012,0.027,RAS_61,61,Codon 61
single,Center,RAS,ovarian cancer,VICC,2,88,0.02,0.019,0.012,0.031,RAS_61,61,Codon 61
single,Center,RAS,ovarian cancer,WAKE,2,78,0.02,0.019,0.012,0.031,RAS_61,61,Codon 61
single,Center,RAS,esophagogastric cancer,COLU,0,14,0.006,0.005,0.001,0.013,RAS_61,61,Codon 61
single,Center,RAS,esophagogastric cancer,DFCI,4,658,0.006,0.005,0.002,0.011,RAS_61,61,Codon 61
single,Center,RAS,esophagogastric cancer,DUKE,0,23,0.006,0.005,0.001,0.013,RAS_61,61,Codon 61
single,Center,RAS,esophagogastric cancer,GRCC,0,47,0.005,0.005,0,0.012,RAS_61,61,Codon 61
single,Center,RAS,esophagogastric cancer,JHU,0,14,0.006,0.005,0,0.013,RAS_61,61,Codon 61
single,Center,RAS,esophagogastric cancer,MDA,0,129,0.005,0.005,0,0.011,RAS_61,61,Codon 61
single,Center,RAS,esophagogastric cancer,MSK,5,694,0.006,0.006,0.003,0.011,RAS_61,61,Codon 61
single,Center,RAS,esophagogastric cancer,NKI,0,24,0.006,0.005,0.001,0.012,RAS_61,61,Codon 61
single,Center,RAS,esophagogastric cancer,SCI,0,10,0.006,0.005,0.001,0.013,RAS_61,61,Codon 61
single,Center,RAS,esophagogastric cancer,UCSF,0,30,0.006,0.005,0.001,0.012,RAS_61,61,Codon 61
single,Center,RAS,esophagogastric cancer,UHN,0,49,0.005,0.005,0.001,0.012,RAS_61,61,Codon 61
single,Center,RAS,esophagogastric cancer,VICC,1,72,0.006,0.006,0.002,0.015,RAS_61,61,Codon 61
single,Center,RAS,esophagogastric cancer,WAKE,0,19,0.006,0.005,0.001,0.013,RAS_61,61,Codon 61
single,Center,RAS,thyroid cancer,DFCI,55,372,0.153,0.153,0.118,0.189,RAS_61,61,Codon 61
single,Center,RAS,thyroid cancer,GRCC,1,18,0.143,0.147,0.052,0.225,RAS_61,61,Codon 61
single,Center,RAS,thyroid cancer,JHU,3,23,0.157,0.159,0.074,0.244,RAS_61,61,Codon 61
single,Center,RAS,thyroid cancer,MDA,3,43,0.134,0.136,0.055,0.203,RAS_61,61,Codon 61
single,Center,RAS,thyroid cancer,MSK,97,449,0.205,0.204,0.169,0.245,RAS_61,61,Codon 61
single,Center,RAS,thyroid cancer,UCHI,1,10,0.157,0.158,0.063,0.258,RAS_61,61,Codon 61
single,Center,RAS,thyroid cancer,UCSF,5,17,0.196,0.186,0.109,0.336,RAS_61,61,Codon 61
single,Center,RAS,thyroid cancer,UHN,10,41,0.195,0.189,0.124,0.3,RAS_61,61,Codon 61
single,Center,RAS,thyroid cancer,VICC,3,26,0.153,0.155,0.07,0.235,RAS_61,61,Codon 61
single,Center,RAS,cervical cancer,DFCI,0,89,0.005,0.004,0,0.017,RAS_61,61,Codon 61
single,Center,RAS,cervical cancer,GRCC,0,35,0.006,0.005,0,0.02,RAS_61,61,Codon 61
single,Center,RAS,cervical cancer,MDA,1,39,0.009,0.006,0.001,0.038,RAS_61,61,Codon 61
single,Center,RAS,cervical cancer,MSK,1,128,0.007,0.005,0.001,0.02,RAS_61,61,Codon 61
single,Center,RAS,cervical cancer,UHN,0,42,0.006,0.005,0,0.02,RAS_61,61,Codon 61
single,Center,RAS,cervical cancer,WAKE,0,12,0.007,0.005,0,0.026,RAS_61,61,Codon 61
single,Center,RAS,hepatobiliary cancer,DFCI,4,244,0.021,0.021,0.008,0.035,RAS_61,61,Codon 61
single,Center,RAS,hepatobiliary cancer,DUKE,0,12,0.023,0.022,0.005,0.044,RAS_61,61,Codon 61
single,Center,RAS,hepatobiliary cancer,GRCC,2,113,0.022,0.022,0.008,0.038,RAS_61,61,Codon 61
single,Center,RAS,hepatobiliary cancer,JHU,0,12,0.023,0.022,0.005,0.045,RAS_61,61,Codon 61
single,Center,RAS,hepatobiliary cancer,MDA,0,56,0.021,0.021,0.004,0.037,RAS_61,61,Codon 61
single,Center,RAS,hepatobiliary cancer,MSK,26,743,0.03,0.029,0.019,0.043,RAS_61,61,Codon 61
single,Center,RAS,hepatobiliary cancer,PHS,1,19,0.025,0.024,0.008,0.055,RAS_61,61,Codon 61
single,Center,RAS,hepatobiliary cancer,UCSF,0,21,0.022,0.022,0.005,0.042,RAS_61,61,Codon 61
single,Center,RAS,hepatobiliary cancer,UHN,1,43,0.023,0.023,0.007,0.044,RAS_61,61,Codon 61
single,Center,RAS,hepatobiliary cancer,VICC,1,85,0.021,0.022,0.006,0.037,RAS_61,61,Codon 61
single,Center,RAS,kidney cancer,DFCI,0,503,0.001,0.001,0,0.004,RAS_61,61,Codon 61
single,Center,RAS,kidney cancer,DUKE,0,17,0.002,0.001,0,0.008,RAS_61,61,Codon 61
single,Center,RAS,kidney cancer,GRCC,0,32,0.002,0.001,0,0.007,RAS_61,61,Codon 61
single,Center,RAS,kidney cancer,MDA,1,116,0.002,0.002,0,0.011,RAS_61,61,Codon 61
single,Center,RAS,kidney cancer,MSK,1,620,0.002,0.001,0,0.005,RAS_61,61,Codon 61
single,Center,RAS,kidney cancer,SCI,0,11,0.002,0.001,0,0.008,RAS_61,61,Codon 61
single,Center,RAS,kidney cancer,UCSF,0,18,0.002,0.001,0,0.007,RAS_61,61,Codon 61
single,Center,RAS,kidney cancer,UHN,0,17,0.002,0.001,0,0.008,RAS_61,61,Codon 61
single,Center,RAS,kidney cancer,VICC,0,48,0.002,0.001,0,0.007,RAS_61,61,Codon 61
single,Center,RAS,kidney cancer,WAKE,0,16,0.002,0.001,0,0.008,RAS_61,61,Codon 61
single,Center,RAS,mature t and nk neoplasms,DFCI,1,120,0.016,0.014,0.002,0.039,RAS_61,61,Codon 61
single,Center,RAS,mature t and nk neoplasms,MSK,3,99,0.024,0.021,0.006,0.058,RAS_61,61,Codon 61
single,Center,RAS,cns cancer,CHOP,0,175,0.006,0.006,0.001,0.012,RAS_61,61,Codon 61
single,Center,RAS,cns cancer,DFCI,16,1633,0.008,0.008,0.005,0.013,RAS_61,61,Codon 61
single,Center,RAS,cns cancer,DUKE,1,42,0.009,0.008,0.003,0.025,RAS_61,61,Codon 61
single,Center,RAS,cns cancer,GRCC,3,73,0.012,0.009,0.005,0.039,RAS_61,61,Codon 61
single,Center,RAS,cns cancer,JHU,2,270,0.007,0.007,0.003,0.014,RAS_61,61,Codon 61
single,Center,RAS,cns cancer,MDA,1,326,0.006,0.006,0.002,0.012,RAS_61,61,Codon 61
single,Center,RAS,cns cancer,MSK,6,1304,0.006,0.006,0.003,0.01,RAS_61,61,Codon 61
single,Center,RAS,cns cancer,NKI,1,11,0.011,0.008,0.003,0.037,RAS_61,61,Codon 61
single,Center,RAS,cns cancer,PHS,0,62,0.007,0.007,0.002,0.015,RAS_61,61,Codon 61
single,Center,RAS,cns cancer,SCI,1,89,0.008,0.007,0.003,0.019,RAS_61,61,Codon 61
single,Center,RAS,cns cancer,UCSF,2,452,0.007,0.007,0.002,0.011,RAS_61,61,Codon 61
single,Center,RAS,cns cancer,VICC,0,87,0.007,0.007,0.002,0.014,RAS_61,61,Codon 61
single,Center,RAS,cns cancer,WAKE,0,27,0.007,0.007,0.002,0.017,RAS_61,61,Codon 61
single,Center,RAS,prostate cancer,DFCI,0,514,0.002,0.001,0,0.008,RAS_61,61,Codon 61
single,Center,RAS,prostate cancer,DUKE,2,82,0.017,0.013,0.002,0.053,RAS_61,61,Codon 61
single,Center,RAS,prostate cancer,GRCC,0,110,0.003,0.001,0,0.013,RAS_61,61,Codon 61
single,Center,RAS,prostate cancer,MDA,0,55,0.004,0.002,0,0.017,RAS_61,61,Codon 61
single,Center,RAS,prostate cancer,MSK,19,1535,0.012,0.012,0.007,0.018,RAS_61,61,Codon 61
single,Center,RAS,prostate cancer,UCSF,0,51,0.004,0.002,0,0.018,RAS_61,61,Codon 61
single,Center,RAS,prostate cancer,UHN,0,34,0.004,0.002,0,0.024,RAS_61,61,Codon 61
single,Center,RAS,prostate cancer,VICC,0,30,0.005,0.002,0,0.024,RAS_61,61,Codon 61
single,Center,RAS,anal cancer,DFCI,0,44,0.005,0.001,0,0.03,RAS_61,61,Codon 61
single,Center,RAS,anal cancer,MDA,1,16,0.041,0.021,0.001,0.186,RAS_61,61,Codon 61
single,Center,RAS,anal cancer,MSK,0,65,0.005,0.001,0,0.026,RAS_61,61,Codon 61
single,Center,RAS,neuroendocrine tumors,DFCI,1,178,0.011,0.01,0.002,0.026,RAS_61,61,Codon 61
single,Center,RAS,neuroendocrine tumors,MDA,0,16,0.013,0.011,0.001,0.036,RAS_61,61,Codon 61
single,Center,RAS,neuroendocrine tumors,MSK,2,110,0.014,0.012,0.003,0.033,RAS_61,61,Codon 61
single,Center,RAS,neuroendocrine tumors,NKI,0,11,0.013,0.011,0.001,0.038,RAS_61,61,Codon 61
single,Center,RAS,neuroendocrine tumors,UCSF,0,11,0.013,0.011,0.001,0.037,RAS_61,61,Codon 61
single,Center,RAS,neuroendocrine tumors,VICC,1,18,0.017,0.013,0.003,0.067,RAS_61,61,Codon 61
single,Center,RAS,bladder cancer,DFCI,19,536,0.031,0.03,0.019,0.047,RAS_61,61,Codon 61
single,Center,RAS,bladder cancer,DUKE,0,14,0.019,0.018,0,0.049,RAS_61,61,Codon 61
single,Center,RAS,bladder cancer,GRCC,0,86,0.014,0.014,0,0.033,RAS_61,61,Codon 61
single,Center,RAS,bladder cancer,MDA,1,46,0.021,0.021,0.003,0.051,RAS_61,61,Codon 61
single,Center,RAS,bladder cancer,MSK,20,742,0.026,0.025,0.016,0.037,RAS_61,61,Codon 61
single,Center,RAS,bladder cancer,UCSF,0,16,0.018,0.018,0,0.047,RAS_61,61,Codon 61
single,Center,RAS,bladder cancer,UHN,0,24,0.017,0.017,0,0.042,RAS_61,61,Codon 61
single,Center,RAS,bladder cancer,VICC,0,69,0.015,0.014,0,0.034,RAS_61,61,Codon 61
single,Center,RAS,bladder cancer,WAKE,0,21,0.018,0.018,0,0.044,RAS_61,61,Codon 61
single,Center,RAS,b-lymphoblastic leukemia/lymphoma,CHOP,4,25,0.139,0.13,0.031,0.302,RAS_61,61,Codon 61
single,Center,RAS,b-lymphoblastic leukemia/lymphoma,DFCI,1,78,0.016,0.012,0.001,0.049,RAS_61,61,Codon 61
single,Center,RAS,b-lymphoblastic leukemia/lymphoma,MSK,0,60,0.007,0.003,0,0.037,RAS_61,61,Codon 61
single,Center,RAS,b-lymphoblastic leukemia/lymphoma,UCSF,2,13,0.124,0.103,0.015,0.337,RAS_61,61,Codon 61
single,Center,RAS,b-lymphoblastic leukemia/lymphoma,UHN,0,68,0.007,0.003,0,0.034,RAS_61,61,Codon 61
single,Center,RAS,small bowel cancer,DFCI,2,42,0.045,0.041,0.013,0.099,RAS_61,61,Codon 61
single,Center,RAS,small bowel cancer,JHU,2,28,0.051,0.045,0.015,0.128,RAS_61,61,Codon 61
single,Center,RAS,small bowel cancer,MSK,1,90,0.032,0.03,0.005,0.068,RAS_61,61,Codon 61
single,Center,RAS,small bowel cancer,VICC,2,16,0.062,0.049,0.017,0.193,RAS_61,61,Codon 61
single,Center,RAS,sex cord stromal tumor,DFCI,0,32,0.001,0,0,0.007,RAS_61,61,Codon 61
single,Center,RAS,sex cord stromal tumor,GRCC,0,10,0.001,0,0,0.009,RAS_61,61,Codon 61
single,Center,RAS,sex cord stromal tumor,MSK,0,38,0.001,0,0,0.007,RAS_61,61,Codon 61
single,Center,RAS,sex cord stromal tumor,UHN,0,13,0.001,0,0,0.009,RAS_61,61,Codon 61
single,Center,RAS,bone cancer,CHOP,0,15,0.003,0.001,0,0.012,RAS_61,61,Codon 61
single,Center,RAS,bone cancer,DFCI,0,90,0.002,0.001,0,0.009,RAS_61,61,Codon 61
single,Center,RAS,bone cancer,GRCC,0,18,0.002,0.001,0,0.011,RAS_61,61,Codon 61
single,Center,RAS,bone cancer,MDA,0,88,0.002,0.001,0,0.009,RAS_61,61,Codon 61
single,Center,RAS,bone cancer,MSK,1,296,0.002,0.002,0,0.009,RAS_61,61,Codon 61
single,Center,RAS,bone cancer,UCSF,0,19,0.003,0.001,0,0.011,RAS_61,61,Codon 61
single,Center,RAS,bone cancer,VICC,0,17,0.002,0.001,0,0.011,RAS_61,61,Codon 61
single,Center,RAS,vaginal cancer,DFCI,0,37,0.013,0.008,0,0.056,RAS_61,61,Codon 61
single,Center,RAS,vaginal cancer,MSK,1,16,0.035,0.021,0.001,0.152,RAS_61,61,Codon 61
single,Center,RAS,vaginal cancer,UHN,0,10,0.018,0.01,0,0.084,RAS_61,61,Codon 61
single,Center,RAS,thymic tumor,DFCI,1,49,0.025,0.022,0.003,0.063,RAS_61,61,Codon 61
single,Center,RAS,thymic tumor,GRCC,0,10,0.025,0.021,0,0.073,RAS_61,61,Codon 61
single,Center,RAS,thymic tumor,MDA,0,10,0.025,0.021,0.001,0.072,RAS_61,61,Codon 61
single,Center,RAS,thymic tumor,MSK,2,52,0.028,0.025,0.006,0.073,RAS_61,61,Codon 61
single,Center,RAS,ampullary cancer,DFCI,1,22,0.048,0.042,0.009,0.125,RAS_61,61,Codon 61
single,Center,RAS,ampullary cancer,MSK,3,67,0.046,0.042,0.013,0.1,RAS_61,61,Codon 61
single,Center,RAS,small cell lung cancer,DFCI,2,97,0.013,0.009,0.001,0.043,RAS_61,61,Codon 61
single,Center,RAS,small cell lung cancer,JHU,0,11,0.007,0.003,0,0.037,RAS_61,61,Codon 61
single,Center,RAS,small cell lung cancer,MDA,0,28,0.005,0.003,0,0.024,RAS_61,61,Codon 61
single,Center,RAS,small cell lung cancer,MSK,0,204,0.003,0.002,0,0.014,RAS_61,61,Codon 61
single,Center,RAS,small cell lung cancer,WAKE,0,16,0.006,0.003,0,0.029,RAS_61,61,Codon 61
single,Center,RAS,mesothelioma,DFCI,1,217,0.003,0.002,0,0.013,RAS_61,61,Codon 61
single,Center,RAS,mesothelioma,MDA,0,11,0.004,0.001,0,0.026,RAS_61,61,Codon 61
single,Center,RAS,mesothelioma,MSK,0,233,0.002,0.001,0,0.008,RAS_61,61,Codon 61
single,Center,RAS,germ cell tumor,CHOP,0,27,0.012,0.011,0.001,0.028,RAS_61,61,Codon 61
single,Center,RAS,germ cell tumor,DFCI,2,176,0.012,0.012,0.004,0.024,RAS_61,61,Codon 61
single,Center,RAS,germ cell tumor,GRCC,1,18,0.017,0.013,0.004,0.065,RAS_61,61,Codon 61
single,Center,RAS,germ cell tumor,MDA,0,68,0.011,0.011,0.001,0.024,RAS_61,61,Codon 61
single,Center,RAS,germ cell tumor,MSK,8,488,0.014,0.013,0.007,0.025,RAS_61,61,Codon 61
single,Center,RAS,germ cell tumor,UCSF,0,74,0.011,0.011,0.001,0.024,RAS_61,61,Codon 61
single,Center,RAS,nerve sheath tumor,DFCI,0,72,0.006,0.004,0,0.026,RAS_61,61,Codon 61
single,Center,RAS,nerve sheath tumor,MDA,0,10,0.009,0.005,0,0.042,RAS_61,61,Codon 61
single,Center,RAS,nerve sheath tumor,MSK,1,51,0.011,0.008,0,0.045,RAS_61,61,Codon 61
single,Center,RAS,nerve sheath tumor,UCSF,0,11,0.009,0.005,0,0.04,RAS_61,61,Codon 61
single,Center,RAS,pheochromocytoma,DFCI,0,13,0.005,0,0,0.051,RAS_61,61,Codon 61
single,Center,RAS,b cell lymphoma,DFCI,21,572,0.036,0.035,0.022,0.053,RAS_61,61,Codon 61
single,Center,RAS,b cell lymphoma,MSK,2,345,0.011,0.009,0.002,0.027,RAS_61,61,Codon 61
single,Center,RAS,b cell lymphoma,SCI,2,20,0.069,0.054,0.013,0.204,RAS_61,61,Codon 61
single,Center,RAS,b cell lymphoma,UCSF,1,11,0.062,0.042,0.006,0.22,RAS_61,61,Codon 61
single,Center,RAS,non-hodgkin lymphoma,DFCI,1,20,0.056,0.042,0.002,0.185,RAS_61,61,Codon 61
single,Center,RAS,t-lymphoblastic leukemia/lymphoma,DFCI,0,16,0.003,0,0,0.035,RAS_61,61,Codon 61
single,Center,RAS,retinoblastoma,MSK,0,39,0.001,0,0,0.01,RAS_61,61,Codon 61
single,Center,RAS,retinoblastoma,UCSF,0,10,0.001,0,0,0.015,RAS_61,61,Codon 61
single,Center,RAS,hodgkin lymphoma,MSK,0,22,0.002,0,0,0.026,RAS_61,61,Codon 61
single,Center,RAS,lung cancer,PHS,0,12,0.005,0,0,0.057,RAS_61,61,Codon 61
single,Center,RAS,parathyroid cancer,PHS,3,15,0.203,0.19,0.049,0.429,RAS_61,61,Codon 61
single,Center,KRAS,appendiceal cancer,DFCI,25,66,0.408,0.409,0.29,0.518,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,appendiceal cancer,MDA,16,30,0.502,0.498,0.365,0.653,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,appendiceal cancer,MSK,90,170,0.517,0.516,0.444,0.591,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,appendiceal cancer,NKI,5,14,0.421,0.43,0.222,0.586,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,appendiceal cancer,VICC,16,24,0.565,0.556,0.415,0.754,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,appendiceal cancer,WAKE,3,17,0.341,0.346,0.126,0.52,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,colorectal cancer,DFCI,567,1498,0.379,0.379,0.355,0.403,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,colorectal cancer,DUKE,51,111,0.445,0.444,0.365,0.53,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,colorectal cancer,GRCC,45,85,0.492,0.491,0.397,0.592,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,colorectal cancer,JHU,366,940,0.39,0.39,0.36,0.42,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,colorectal cancer,MDA,295,640,0.457,0.457,0.419,0.495,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,colorectal cancer,MSK,874,2237,0.391,0.391,0.371,0.411,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,colorectal cancer,NKI,91,242,0.379,0.379,0.323,0.437,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,colorectal cancer,PHS,49,126,0.391,0.391,0.316,0.467,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,colorectal cancer,SCI,16,40,0.399,0.398,0.288,0.52,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,colorectal cancer,UCHI,34,77,0.427,0.426,0.337,0.523,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,colorectal cancer,UCSF,29,66,0.425,0.424,0.331,0.529,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,colorectal cancer,UHN,101,259,0.391,0.391,0.335,0.448,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,colorectal cancer,VICC,127,310,0.408,0.408,0.357,0.461,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,colorectal cancer,WAKE,3,62,0.184,0.178,0.075,0.325,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,colorectal cancer,YALE,9,19,0.428,0.424,0.294,0.583,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,cancer of unknown primary,DFCI,111,587,0.188,0.188,0.158,0.221,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,cancer of unknown primary,GRCC,3,53,0.072,0.068,0.023,0.146,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,cancer of unknown primary,JHU,53,124,0.413,0.413,0.328,0.5,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,cancer of unknown primary,MDA,7,176,0.047,0.046,0.022,0.082,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,cancer of unknown primary,MSK,156,768,0.202,0.202,0.175,0.231,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,cancer of unknown primary,NKI,14,56,0.236,0.233,0.14,0.35,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,cancer of unknown primary,SCI,2,11,0.168,0.154,0.043,0.37,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,cancer of unknown primary,UCSF,8,49,0.159,0.155,0.077,0.263,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,cancer of unknown primary,UHN,0,24,0.053,0.045,0.005,0.143,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,cancer of unknown primary,VICC,12,64,0.181,0.178,0.102,0.28,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,cancer of unknown primary,WAKE,2,43,0.068,0.063,0.017,0.149,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,non-small cell lung cancer,DFCI,792,2495,0.316,0.316,0.298,0.334,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,non-small cell lung cancer,DUKE,17,81,0.233,0.233,0.165,0.306,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,non-small cell lung cancer,GRCC,32,228,0.171,0.17,0.126,0.22,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,non-small cell lung cancer,JHU,529,1687,0.312,0.311,0.29,0.334,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,non-small cell lung cancer,MDA,24,93,0.26,0.259,0.194,0.333,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,non-small cell lung cancer,MSK,1050,3734,0.281,0.281,0.267,0.295,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,non-small cell lung cancer,NKI,49,178,0.271,0.271,0.217,0.33,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,non-small cell lung cancer,PHS,145,479,0.298,0.297,0.259,0.338,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,non-small cell lung cancer,SCI,20,66,0.283,0.281,0.209,0.37,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,non-small cell lung cancer,UCHI,12,37,0.286,0.283,0.199,0.389,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,non-small cell lung cancer,UCSF,2,18,0.229,0.228,0.133,0.33,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,non-small cell lung cancer,UHN,37,154,0.247,0.246,0.191,0.307,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,non-small cell lung cancer,VICC,116,422,0.273,0.273,0.234,0.313,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,non-small cell lung cancer,WAKE,67,379,0.191,0.191,0.154,0.231,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,non-small cell lung cancer,YALE,25,75,0.302,0.299,0.226,0.389,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,breast cancer,CRUK,11,2420,0.006,0.006,0.003,0.009,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,breast cancer,DFCI,12,1606,0.008,0.007,0.005,0.011,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,breast cancer,DUKE,1,43,0.01,0.008,0.003,0.032,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,breast cancer,GRCC,5,161,0.014,0.011,0.006,0.038,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,breast cancer,MDA,3,714,0.006,0.006,0.002,0.011,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,breast cancer,MSK,30,3631,0.008,0.008,0.006,0.011,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,breast cancer,NKI,1,21,0.012,0.008,0.004,0.041,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,breast cancer,PHS,1,29,0.011,0.008,0.004,0.037,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,breast cancer,SCI,0,90,0.007,0.007,0.002,0.016,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,breast cancer,UCSF,2,41,0.013,0.009,0.005,0.047,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,breast cancer,UHN,0,201,0.007,0.007,0.001,0.013,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,breast cancer,VHIO,0,16,0.009,0.008,0.002,0.024,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,KRAS,breast cancer,VICC,3,315,0.009,0.008,0.004,0.018,KRAS_12-61,12-61,"Codon 12, 13, or 61"
